SKU,Number of products sold,Lead times,Price,Stock levels,Costs,EOQ,Safety Stock,Forecasted Demand,Total Order Quantity,Inventory Cost
SKU9,980,27,64.01573294,14,995.9294615,23.664319132398465,1.0184458748504999,471.6666666666667,28,158.75823202766006
SKU99,627,8,68.5178327,55,210.743009,46.9041575982343,0.5543717164502533,568.6666666666666,110,443.60309810002127
SKU27,352,9,92.55736081,47,762.4591822,43.3589667773576,0.5880000000000001,653.0,94,391.2370971675589
SKU40,933,20,80.54142417,90,529.808724,60.0,0.8765386471799176,637.3333333333334,180,666.5147275918638
SKU6,65,15,4.078332863,11,134.3690969,20.97617696340303,0.7591047358566537,450.0,22,132.9575085502399
SKU61,117,23,52.0287499,32,164.3665282,35.77708763999664,0.939982978569293,371.6666666666667,64,291.1910212995816
SKU23,391,5,4.324341186,84,196.3294461,57.96550698475775,0.4382693235899588,191.0,168,627.1303619371417
SKU71,637,2,6.381533163,76,405.1670679,55.136195008360886,0.27718585822512665,381.6666666666667,152,576.3218161873049
SKU81,774,6,72.81920693,48,276.7783359,43.81780460041329,0.4800999895855029,600.6666666666666,96,397.3198337962242
SKU59,484,16,63.82839835,100,312.5742736,63.245553203367585,0.784,631.6666666666666,200,727.526797749979
SKU15,469,8,36.98924493,9,127.8618,18.973665961010276,0.5543717164502533,575.6666666666666,18,114.85389790724496
SKU59,484,16,63.82839835,100,312.5742736,63.245553203367585,0.784,479.0,200,727.526797749979
SKU97,62,19,3.526111259,46,540.1324229,42.89522117905443,0.8543441929339721,338.3333333333333,92,385.9292298457009
SKU64,134,27,89.63409561,73,771.2250847,54.037024344425184,1.0184458748504999,226.66666666666666,146,561.1419611196804
SKU23,391,5,4.324341186,84,196.3294461,57.96550698475775,0.4382693235899588,195.66666666666666,168,627.1303619371417
SKU27,352,9,92.55736081,47,762.4591822,43.3589667773576,0.5880000000000001,292.3333333333333,94,391.2370971675589
SKU41,556,19,99.11329162,64,275.5243711,50.59644256269407,0.8543441929339721,433.0,128,503.1571591646531
SKU49,99,24,78.89791321,97,336.8901685,62.289646009589745,0.9601999791710057,335.6666666666667,194,710.0281553513075
SKU97,62,19,3.526111259,46,540.1324229,42.89522117905443,0.8543441929339721,239.0,92,385.9292298457009
SKU54,622,22,31.14624316,33,814.0699966,36.3318042491699,0.9193214889253922,261.0,66,298.0489332312783
SKU26,353,16,97.44694662,59,617.8669165,48.579831205964474,0.784,345.6666666666667,118,470.67564037317675
SKU93,114,17,69.290831,63,823.5238459,50.19960159204453,0.8081287026210615,363.0,126,496.5230370060938
SKU48,29,16,76.03554443,30,768.651914,34.64101615137755,0.784,165.33333333333334,60,276.3944871391589
SKU40,933,20,80.54142417,90,529.808724,60.0,0.8765386471799176,358.6666666666667,180,666.5147275918638
SKU3,83,13,61.16334302,23,254.7761592,30.331501776206203,0.7066880499909419,348.3333333333333,46,225.77149319759081
SKU47,910,15,95.71213588,4,581.6023551,12.649110640673518,0.7591047358566537,642.0,8,68.51688322927906
SKU36,963,23,9.813002579,18,403.8089742,26.832815729997478,0.939982978569293,652.0,36,189.56824469789785
SKU16,280,5,7.54717211,2,865.5257798,8.94427190999916,0.4382693235899588,717.6666666666666,4,43.814123219633586
SKU57,227,18,49.26320535,5,482.1912386,14.142135623730951,0.8315575746753798,490.0,10,79.15778787337689
SKU29,253,5,63.44755919,45,764.9353759,42.42640687119285,0.4382693235899588,253.33333333333334,90,377.19134661794976
SKU43,598,29,11.74327178,36,716.0441198,37.94733192202055,1.0554923021983629,359.3333333333333,72,319.4415401609792
SKU11,960,23,90.63545998,46,126.7230334,42.89522117905443,0.939982978569293,603.6666666666666,92,386.35742377387743
SKU60,380,27,17.02802792,41,430.169097,40.496913462633174,1.0184458748504999,646.0,82,353.270440007016
SKU2,8,10,11.31968329,1,141.9202818,6.324555320336759,0.6198064213930025,449.3333333333333,2,30.45971188196291
SKU68,163,8,37.93181238,0,299.7063031,0.0,0.5543717164502533,183.66666666666666,0,2.7718585822512667
SKU15,469,8,36.98924493,9,127.8618,18.973665961010276,0.5543717164502533,213.33333333333334,18,114.85389790724496
SKU23,391,5,4.324341186,84,196.3294461,57.96550698475775,0.4382693235899588,341.0,168,627.1303619371417
SKU14,562,29,99.17132864,54,929.23529,46.475800154489,1.0554923021983629,474.0,108,439.5942287625416
SKU11,960,23,90.63545998,46,126.7230334,42.89522117905443,0.939982978569293,637.6666666666666,92,386.35742377387743
SKU98,913,1,19.75460487,53,882.1988635,46.04345773288535,0.196,811.6666666666666,106,428.7682059609971
SKU89,134,1,97.76008558,90,517.4999739,60.0,0.196,669.0,180,663.1120343559643
SKU61,117,23,52.0287499,32,164.3665282,35.77708763999664,0.939982978569293,388.0,64,291.1910212995816
SKU60,380,27,17.02802792,41,430.169097,40.496913462633174,1.0184458748504999,210.33333333333334,82,353.270440007016
SKU25,142,11,39.62934399,82,458.5359457,57.271284253105414,0.6500584589096584,213.0,164,615.7348596077142
SKU13,249,8,16.16039332,80,547.2410052,56.568542494923804,0.5543717164502533,257.0,160,602.7718585822513
SKU60,380,27,17.02802792,41,430.169097,40.496913462633174,1.0184458748504999,257.0,82,353.270440007016
SKU66,704,17,26.03486977,13,393.8433486,22.80350850198276,0.8081287026210615,444.3333333333333,26,149.6632209960908
SKU99,627,8,68.5178327,55,210.743009,46.9041575982343,0.5543717164502533,570.3333333333334,110,443.60309810002127
SKU55,701,11,79.85505834,97,323.012928,62.289646009589745,0.6500584589096584,677.3333333333334,194,708.4774477500007
SKU35,449,27,84.95778682,42,553.4204712,40.98780306383839,1.0184458748504999,592.3333333333334,84,360.0059968361469
SKU91,916,22,62.11196546,98,996.778315,62.609903369994115,0.9193214889253922,688.6666666666666,196,715.9560436564135
SKU79,198,25,57.05703122,31,351.5042193,35.21363372331802,0.98,521.0,62,284.39899597988733
SKU75,106,20,92.99688423,16,873.129648,25.298221281347036,0.8765386471799176,406.6666666666667,32,173.82541233589117
SKU6,65,15,4.078332863,11,134.3690969,20.97617696340303,0.7591047358566537,123.0,22,132.9575085502399
SKU85,25,18,76.96299442,15,842.68683,24.49489742783178,0.8315575746753798,65.33333333333333,30,165.76032825182074
SKU36,963,23,9.813002579,18,403.8089742,26.832815729997478,0.939982978569293,351.0,36,189.56824469789785
SKU1,736,30,14.84352328,53,503.0655791,46.04345773288535,1.0735362127101256,574.6666666666666,106,433.15588702454767
SKU64,134,27,89.63409561,73,771.2250847,54.037024344425184,1.0184458748504999,611.0,146,561.1419611196804
SKU58,896,5,59.84156138,10,110.3643352,20.0,0.4382693235899588,588.6666666666666,20,122.90202473660453
SKU49,99,24,78.89791321,97,336.8901685,62.289646009589745,0.9601999791710057,376.3333333333333,194,710.0281553513075
SKU79,198,25,57.05703122,31,351.5042193,35.21363372331802,0.98,397.6666666666667,62,284.39899597988733
SKU60,380,27,17.02802792,41,430.169097,40.496913462633174,1.0184458748504999,225.66666666666666,82,353.270440007016
SKU26,353,16,97.44694662,59,617.8669165,48.579831205964474,0.784,310.3333333333333,118,470.67564037317675
SKU71,637,2,6.381533163,76,405.1670679,55.136195008360886,0.27718585822512665,456.6666666666667,152,576.3218161873049
SKU72,478,29,90.20442752,57,677.9445698,47.74934554525329,1.0554923021983629,489.3333333333333,114,459.0968916723331
SKU26,353,16,97.44694662,59,617.8669165,48.579831205964474,0.784,489.3333333333333,118,470.67564037317675
SKU61,117,23,52.0287499,32,164.3665282,35.77708763999664,0.939982978569293,316.0,64,291.1910212995816
SKU81,774,6,72.81920693,48,276.7783359,43.81780460041329,0.4800999895855029,414.6666666666667,96,397.3198337962242
SKU65,457,24,33.69771721,57,555.8591037,47.74934554525329,0.9601999791710057,449.3333333333333,114,458.62043005719636
SKU58,896,5,59.84156138,10,110.3643352,20.0,0.4382693235899588,709.0,20,122.90202473660453
SKU8,150,10,68.71759675,5,505.5571342,14.142135623730951,0.6198064213930025,501.0,10,78.09903210696501
SKU75,106,20,92.99688423,16,873.129648,25.298221281347036,0.8765386471799176,384.0,32,173.82541233589117
SKU79,198,25,57.05703122,31,351.5042193,35.21363372331802,0.98,151.33333333333334,62,284.39899597988733
SKU16,280,5,7.54717211,2,865.5257798,8.94427190999916,0.4382693235899588,194.66666666666666,4,43.814123219633586
SKU57,227,18,49.26320535,5,482.1912386,14.142135623730951,0.8315575746753798,235.0,10,79.15778787337689
SKU97,62,19,3.526111259,46,540.1324229,42.89522117905443,0.8543441929339721,189.66666666666666,92,385.9292298457009
SKU51,154,4,26.70076097,100,694.9823176,63.245553203367585,0.392,147.66666666666666,200,725.566797749979
SKU84,618,26,89.10436729,73,465.457006,54.037024344425184,0.9994078246641858,278.0,146,561.046770868749
SKU8,150,10,68.71759675,5,505.5571342,14.142135623730951,0.6198064213930025,307.3333333333333,10,78.09903210696501
SKU13,249,8,16.16039332,80,547.2410052,56.568542494923804,0.5543717164502533,339.0,160,602.7718585822513
SKU6,65,15,4.078332863,11,134.3690969,20.97617696340303,0.7591047358566537,154.66666666666666,22,132.9575085502399
SKU20,320,12,96.34107244,27,493.8712153,32.863353450309965,0.6789639165669998,211.33333333333334,54,254.5843199690575
SKU20,320,12,96.34107244,27,493.8712153,32.863353450309965,0.6789639165669998,235.0,54,254.5843199690575
SKU2,8,10,11.31968329,1,141.9202818,6.324555320336759,0.6198064213930025,216.0,2,30.45971188196291
SKU78,946,4,6.306883176,5,323.5922034,14.142135623730951,0.392,424.6666666666667,10,76.96000000000001
SKU43,598,29,11.74327178,36,716.0441198,37.94733192202055,1.0554923021983629,517.3333333333334,72,319.4415401609792
SKU85,25,18,76.96299442,15,842.68683,24.49489742783178,0.8315575746753798,523.0,30,165.76032825182074
SKU46,859,29,27.0822072,92,380.4359371,60.663003552412405,1.0554923021983629,494.0,184,679.753567406264
SKU91,916,22,62.11196546,98,996.778315,62.609903369994115,0.9193214889253922,600.0,196,715.9560436564135
SKU71,637,2,6.381533163,76,405.1670679,55.136195008360886,0.27718585822512665,804.0,152,576.3218161873049
SKU81,774,6,72.81920693,48,276.7783359,43.81780460041329,0.4800999895855029,775.6666666666666,96,397.3198337962242
SKU5,147,27,1.699976014,90,235.4612367,60.0,1.0184458748504999,519.3333333333334,180,667.2242637302168
SKU26,353,16,97.44694662,59,617.8669165,48.579831205964474,0.784,424.6666666666667,118,470.67564037317675
SKU37,963,8,23.39984475,25,183.932968,31.622776601683793,0.5543717164502533,487.6666666666667,50,239.57525745724075
SKU35,449,27,84.95778682,42,553.4204712,40.98780306383839,1.0184458748504999,588.3333333333334,84,360.0059968361469
SKU41,556,19,99.11329162,64,275.5243711,50.59644256269407,0.8543441929339721,656.0,128,503.1571591646531
SKU27,352,9,92.55736081,47,762.4591822,43.3589667773576,0.5880000000000001,452.3333333333333,94,391.2370971675589
SKU59,484,16,63.82839835,100,312.5742736,63.245553203367585,0.784,464.0,200,727.526797749979
SKU3,83,13,61.16334302,23,254.7761592,30.331501776206203,0.7066880499909419,306.3333333333333,46,225.77149319759081
SKU95,672,14,77.90392722,15,778.8642414,24.49489742783178,0.7333648478076925,413.0,30,165.26936461748232
SKU64,134,27,89.63409561,73,771.2250847,54.037024344425184,1.0184458748504999,296.3333333333333,146,561.1419611196804
SKU94,987,26,3.037688725,77,846.665257,55.49774770204643,0.9994078246641858,597.6666666666666,154,586.2112078268068
SKU7,426,17,42.95838438,93,802.0563118,60.991802727907626,0.8081287026210615,515.6666666666666,186,684.6792300415835
SKU8,150,10,68.71759675,5,505.5571342,14.142135623730951,0.6198064213930025,521.0,10,78.09903210696501
SKU43,598,29,11.74327178,36,716.0441198,37.94733192202055,1.0554923021983629,391.3333333333333,72,319.4415401609792
SKU16,280,5,7.54717211,2,865.5257798,8.94427190999916,0.4382693235899588,342.6666666666667,4,43.814123219633586
SKU13,249,8,16.16039332,80,547.2410052,56.568542494923804,0.5543717164502533,375.6666666666667,160,602.7718585822513
SKU97,62,19,3.526111259,46,540.1324229,42.89522117905443,0.8543441929339721,197.0,92,385.9292298457009
SKU13,249,8,16.16039332,80,547.2410052,56.568542494923804,0.5543717164502533,186.66666666666666,160,602.7718585822513
SKU35,449,27,84.95778682,42,553.4204712,40.98780306383839,1.0184458748504999,253.33333333333334,84,360.0059968361469
SKU61,117,23,52.0287499,32,164.3665282,35.77708763999664,0.939982978569293,271.6666666666667,64,291.1910212995816
SKU61,117,23,52.0287499,32,164.3665282,35.77708763999664,0.939982978569293,227.66666666666666,64,291.1910212995816
SKU8,150,10,68.71759675,5,505.5571342,14.142135623730951,0.6198064213930025,128.0,10,78.09903210696501
SKU68,163,8,37.93181238,0,299.7063031,0.0,0.5543717164502533,143.33333333333334,0,2.7718585822512667
SKU93,114,17,69.290831,63,823.5238459,50.19960159204453,0.8081287026210615,142.33333333333334,126,496.5230370060938
SKU74,904,6,3.170011414,41,341.5526568,40.496913462633174,0.4800999895855029,393.6666666666667,82,350.57871058069105
SKU88,737,18,75.27040698,60,103.916248,48.98979485566356,0.8315575746753798,585.0,120,477.36286863026464
SKU50,633,23,14.20348426,31,496.2486503,35.21363372331802,0.939982978569293,758.0,62,284.1989108727338
SKU56,93,23,20.98638604,25,832.2108087,31.622776601683793,0.939982978569293,487.6666666666667,50,241.50331376783595
SKU48,29,16,76.03554443,30,768.651914,34.64101615137755,0.784,251.66666666666666,60,276.3944871391589
SKU19,187,11,51.12387009,48,477.3076311,43.81780460041329,0.6500584589096584,103.0,96,398.169626142845
SKU15,469,8,36.98924493,9,127.8618,18.973665961010276,0.5543717164502533,228.33333333333334,18,114.85389790724496
SKU38,705,1,52.07593068,69,339.6728699,52.53570214625479,0.196,453.6666666666667,138,531.7217562100672
SKU47,910,15,95.71213588,4,581.6023551,12.649110640673518,0.7591047358566537,694.6666666666666,8,68.51688322927906
SKU9,980,27,64.01573294,14,995.9294615,23.664319132398465,1.0184458748504999,865.0,28,158.75823202766006
SKU6,65,15,4.078332863,11,134.3690969,20.97617696340303,0.7591047358566537,651.6666666666666,22,132.9575085502399
SKU11,960,23,90.63545998,46,126.7230334,42.89522117905443,0.939982978569293,668.3333333333334,92,386.35742377387743
SKU97,62,19,3.526111259,46,540.1324229,42.89522117905443,0.8543441929339721,362.3333333333333,92,385.9292298457009
SKU79,198,25,57.05703122,31,351.5042193,35.21363372331802,0.98,406.6666666666667,62,284.39899597988733
SKU19,187,11,51.12387009,48,477.3076311,43.81780460041329,0.6500584589096584,149.0,96,398.169626142845
SKU86,223,14,19.99817694,32,264.2548898,35.77708763999664,0.7333648478076925,202.66666666666666,64,290.15793064577366
SKU52,820,11,98.03182966,64,602.8984988,50.59644256269407,0.6500584589096584,410.0,128,502.13573049453146
SKU51,154,4,26.70076097,100,694.9823176,63.245553203367585,0.392,399.0,200,725.566797749979
SKU26,353,16,97.44694662,59,617.8669165,48.579831205964474,0.784,442.3333333333333,118,470.67564037317675
SKU98,913,1,19.75460487,53,882.1988635,46.04345773288535,0.196,473.3333333333333,106,428.7682059609971
SKU62,270,2,72.79635396,86,320.8465158,58.65151319446072,0.27718585822512665,512.0,172,638.7503428244029
SKU21,601,25,84.89386898,69,523.3609147,52.53570214625479,0.98,594.6666666666666,138,535.6417562100671
SKU82,336,19,17.03493074,42,589.9785556,40.98780306383839,0.8543441929339721,402.3333333333333,84,359.18548842656423
SKU57,227,18,49.26320535,5,482.1912386,14.142135623730951,0.8315575746753798,388.0,10,79.15778787337689
SKU59,484,16,63.82839835,100,312.5742736,63.245553203367585,0.784,349.0,200,727.526797749979
SKU74,904,6,3.170011414,41,341.5526568,40.496913462633174,0.4800999895855029,538.3333333333334,82,350.57871058069105
SKU2,8,10,11.31968329,1,141.9202818,6.324555320336759,0.6198064213930025,465.3333333333333,2,30.45971188196291
SKU59,484,16,63.82839835,100,312.5742736,63.245553203367585,0.784,465.3333333333333,200,727.526797749979
SKU27,352,9,92.55736081,47,762.4591822,43.3589667773576,0.5880000000000001,281.3333333333333,94,391.2370971675589
SKU2,8,10,11.31968329,1,141.9202818,6.324555320336759,0.6198064213930025,281.3333333333333,2,30.45971188196291
SKU21,601,25,84.89386898,69,523.3609147,52.53570214625479,0.98,320.3333333333333,138,535.6417562100671
SKU1,736,30,14.84352328,53,503.0655791,46.04345773288535,1.0735362127101256,448.3333333333333,106,433.15588702454767
SKU65,457,24,33.69771721,57,555.8591037,47.74934554525329,0.9601999791710057,598.0,114,458.62043005719636
SKU58,896,5,59.84156138,10,110.3643352,20.0,0.4382693235899588,696.3333333333334,20,122.90202473660453
SKU27,352,9,92.55736081,47,762.4591822,43.3589667773576,0.5880000000000001,568.3333333333334,94,391.2370971675589
SKU91,916,22,62.11196546,98,996.778315,62.609903369994115,0.9193214889253922,721.3333333333334,196,715.9560436564135
SKU47,910,15,95.71213588,4,581.6023551,12.649110640673518,0.7591047358566537,726.0,8,68.51688322927906
SKU54,622,22,31.14624316,33,814.0699966,36.3318042491699,0.9193214889253922,816.0,66,298.0489332312783
SKU36,963,23,9.813002579,18,403.8089742,26.832815729997478,0.939982978569293,831.6666666666666,36,189.56824469789785
SKU36,963,23,9.813002579,18,403.8089742,26.832815729997478,0.939982978569293,849.3333333333334,36,189.56824469789785
SKU32,781,13,79.20993602,89,761.1739095,59.665735560705194,0.7066880499909419,902.3333333333334,178,659.4836713472446
SKU37,963,8,23.39984475,25,183.932968,31.622776601683793,0.5543717164502533,902.3333333333334,50,239.57525745724075
SKU20,320,12,96.34107244,27,493.8712153,32.863353450309965,0.6789639165669998,688.0,54,254.5843199690575
SKU89,134,1,97.76008558,90,517.4999739,60.0,0.196,472.3333333333333,180,663.1120343559643
SKU74,904,6,3.170011414,41,341.5526568,40.496913462633174,0.4800999895855029,452.6666666666667,82,350.57871058069105
SKU56,93,23,20.98638604,25,832.2108087,31.622776601683793,0.939982978569293,377.0,50,241.50331376783595
SKU21,601,25,84.89386898,69,523.3609147,52.53570214625479,0.98,532.6666666666666,138,535.6417562100671
SKU42,155,27,46.52916761,22,635.6571205,29.664793948382652,1.0184458748504999,283.0,44,219.97311419126765
SKU50,633,23,14.20348426,31,496.2486503,35.21363372331802,0.939982978569293,463.0,62,284.1989108727338
SKU78,946,4,6.306883176,5,323.5922034,14.142135623730951,0.392,578.0,10,76.96000000000001
SKU63,246,19,13.01737679,54,687.2861779,46.475800154489,0.8543441929339721,608.3333333333334,108,438.5884882162197
SKU41,556,19,99.11329162,64,275.5243711,50.59644256269407,0.8543441929339721,582.6666666666666,128,503.1571591646531
SKU19,187,11,51.12387009,48,477.3076311,43.81780460041329,0.6500584589096584,329.6666666666667,96,398.169626142845
SKU25,142,11,39.62934399,82,458.5359457,57.271284253105414,0.6500584589096584,295.0,164,615.7348596077142
SKU87,79,7,80.41403665,5,879.3592177,14.142135623730951,0.5185672569686598,136.0,10,77.5928362848433
SKU15,469,8,36.98924493,9,127.8618,18.973665961010276,0.5543717164502533,230.0,18,114.85389790724496
SKU26,353,16,97.44694662,59,617.8669165,48.579831205964474,0.784,300.3333333333333,118,470.67564037317675
SKU60,380,27,17.02802792,41,430.169097,40.496913462633174,1.0184458748504999,400.6666666666667,82,353.270440007016
SKU28,394,15,2.397274706,48,123.4370275,43.81780460041329,0.7591047358566537,375.6666666666667,96,398.71485752757997
SKU32,781,13,79.20993602,89,761.1739095,59.665735560705194,0.7066880499909419,518.3333333333334,178,659.4836713472446
SKU1,736,30,14.84352328,53,503.0655791,46.04345773288535,1.0735362127101256,637.0,106,433.15588702454767
SKU62,270,2,72.79635396,86,320.8465158,58.65151319446072,0.27718585822512665,595.6666666666666,172,638.7503428244029
SKU55,701,11,79.85505834,97,323.012928,62.289646009589745,0.6500584589096584,569.0,194,708.4774477500007
SKU1,736,30,14.84352328,53,503.0655791,46.04345773288535,1.0735362127101256,569.0,106,433.15588702454767
SKU75,106,20,92.99688423,16,873.129648,25.298221281347036,0.8765386471799176,514.3333333333334,32,173.82541233589117
SKU64,134,27,89.63409561,73,771.2250847,54.037024344425184,1.0184458748504999,325.3333333333333,146,561.1419611196804
SKU9,980,27,64.01573294,14,995.9294615,23.664319132398465,1.0184458748504999,406.6666666666667,28,158.75823202766006
SKU51,154,4,26.70076097,100,694.9823176,63.245553203367585,0.392,422.6666666666667,200,725.566797749979
SKU69,511,1,54.86552852,95,207.6632062,61.644140029689765,0.196,548.3333333333334,190,693.9249471770337
SKU54,622,22,31.14624316,33,814.0699966,36.3318042491699,0.9193214889253922,429.0,66,298.0489332312783
SKU98,913,1,19.75460487,53,882.1988635,46.04345773288535,0.196,682.0,106,428.7682059609971
SKU85,25,18,76.96299442,15,842.68683,24.49489742783178,0.8315575746753798,520.0,30,165.76032825182074
SKU9,980,27,64.01573294,14,995.9294615,23.664319132398465,1.0184458748504999,639.3333333333334,28,158.75823202766006
SKU16,280,5,7.54717211,2,865.5257798,8.94427190999916,0.4382693235899588,428.3333333333333,4,43.814123219633586
SKU5,147,27,1.699976014,90,235.4612367,60.0,1.0184458748504999,469.0,180,667.2242637302168
SKU74,904,6,3.170011414,41,341.5526568,40.496913462633174,0.4800999895855029,443.6666666666667,82,350.57871058069105
SKU19,187,11,51.12387009,48,477.3076311,43.81780460041329,0.6500584589096584,412.6666666666667,96,398.169626142845
SKU3,83,13,61.16334302,23,254.7761592,30.331501776206203,0.7066880499909419,391.3333333333333,46,225.77149319759081
SKU24,209,26,4.156308359,4,758.7247726,12.649110640673518,0.9994078246641858,159.66666666666666,8,69.71839867331673
SKU26,353,16,97.44694662,59,617.8669165,48.579831205964474,0.784,215.0,118,470.67564037317675
SKU48,29,16,76.03554443,30,768.651914,34.64101615137755,0.784,197.0,60,276.3944871391589
SKU96,324,2,24.42313142,67,188.7421411,51.76871642217914,0.27718585822512665,235.33333333333334,134,519.4159814683569
SKU62,270,2,72.79635396,86,320.8465158,58.65151319446072,0.27718585822512665,207.66666666666666,172,638.7503428244029
SKU78,946,4,6.306883176,5,323.5922034,14.142135623730951,0.392,513.3333333333334,10,76.96000000000001
SKU72,478,29,90.20442752,57,677.9445698,47.74934554525329,1.0554923021983629,564.6666666666666,114,459.0968916723331
SKU1,736,30,14.84352328,53,503.0655791,46.04345773288535,1.0735362127101256,720.0,106,433.15588702454767
SKU14,562,29,99.17132864,54,929.23529,46.475800154489,1.0554923021983629,592.0,108,439.5942287625416
SKU52,820,11,98.03182966,64,602.8984988,50.59644256269407,0.6500584589096584,706.0,128,502.13573049453146
SKU92,276,25,47.71423308,90,230.0927825,60.0,0.98,552.6666666666666,180,667.0320343559642
SKU95,672,14,77.90392722,15,778.8642414,24.49489742783178,0.7333648478076925,589.3333333333334,30,165.26936461748232
SKU98,913,1,19.75460487,53,882.1988635,46.04345773288535,0.196,620.3333333333334,106,428.7682059609971
SKU78,946,4,6.306883176,5,323.5922034,14.142135623730951,0.392,843.6666666666666,10,76.96000000000001
SKU15,469,8,36.98924493,9,127.8618,18.973665961010276,0.5543717164502533,776.0,18,114.85389790724496
SKU89,134,1,97.76008558,90,517.4999739,60.0,0.196,516.3333333333334,180,663.1120343559643
SKU75,106,20,92.99688423,16,873.129648,25.298221281347036,0.8765386471799176,236.33333333333334,32,173.82541233589117
SKU23,391,5,4.324341186,84,196.3294461,57.96550698475775,0.4382693235899588,210.33333333333334,168,627.1303619371417
SKU23,391,5,4.324341186,84,196.3294461,57.96550698475775,0.4382693235899588,296.0,168,627.1303619371417
SKU36,963,23,9.813002579,18,403.8089742,26.832815729997478,0.939982978569293,581.6666666666666,36,189.56824469789785
SKU35,449,27,84.95778682,42,553.4204712,40.98780306383839,1.0184458748504999,601.0,84,360.0059968361469
SKU57,227,18,49.26320535,5,482.1912386,14.142135623730951,0.8315575746753798,546.3333333333334,10,79.15778787337689
SKU50,633,23,14.20348426,31,496.2486503,35.21363372331802,0.939982978569293,436.3333333333333,62,284.1989108727338
SKU25,142,11,39.62934399,82,458.5359457,57.271284253105414,0.6500584589096584,334.0,164,615.7348596077142
SKU11,960,23,90.63545998,46,126.7230334,42.89522117905443,0.939982978569293,578.3333333333334,92,386.35742377387743
SKU6,65,15,4.078332863,11,134.3690969,20.97617696340303,0.7591047358566537,389.0,22,132.9575085502399
SKU29,253,5,63.44755919,45,764.9353759,42.42640687119285,0.4382693235899588,426.0,90,377.19134661794976
SKU84,618,26,89.10436729,73,465.457006,54.037024344425184,0.9994078246641858,312.0,146,561.046770868749
SKU79,198,25,57.05703122,31,351.5042193,35.21363372331802,0.98,356.3333333333333,62,284.39899597988733
SKU8,150,10,68.71759675,5,505.5571342,14.142135623730951,0.6198064213930025,322.0,10,78.09903210696501
SKU38,705,1,52.07593068,69,339.6728699,52.53570214625479,0.196,351.0,138,531.7217562100672
SKU46,859,29,27.0822072,92,380.4359371,60.663003552412405,1.0554923021983629,571.3333333333334,184,679.753567406264
SKU35,449,27,84.95778682,42,553.4204712,40.98780306383839,1.0184458748504999,671.0,84,360.0059968361469
SKU69,511,1,54.86552852,95,207.6632062,61.644140029689765,0.196,606.3333333333334,190,693.9249471770337
SKU89,134,1,97.76008558,90,517.4999739,60.0,0.196,364.6666666666667,180,663.1120343559643
SKU55,701,11,79.85505834,97,323.012928,62.289646009589745,0.6500584589096584,448.6666666666667,194,708.4774477500007
SKU96,324,2,24.42313142,67,188.7421411,51.76871642217914,0.27718585822512665,386.3333333333333,134,519.4159814683569
SKU40,933,20,80.54142417,90,529.808724,60.0,0.8765386471799176,652.6666666666666,180,666.5147275918638
SKU94,987,26,3.037688725,77,846.665257,55.49774770204643,0.9994078246641858,748.0,154,586.2112078268068
SKU95,672,14,77.90392722,15,778.8642414,24.49489742783178,0.7333648478076925,864.0,30,165.26936461748232
SKU13,249,8,16.16039332,80,547.2410052,56.568542494923804,0.5543717164502533,636.0,160,602.7718585822513
SKU40,933,20,80.54142417,90,529.808724,60.0,0.8765386471799176,618.0,180,666.5147275918638
SKU23,391,5,4.324341186,84,196.3294461,57.96550698475775,0.4382693235899588,524.3333333333334,168,627.1303619371417
SKU56,93,23,20.98638604,25,832.2108087,31.622776601683793,0.939982978569293,472.3333333333333,50,241.50331376783595
SKU38,705,1,52.07593068,69,339.6728699,52.53570214625479,0.196,396.3333333333333,138,531.7217562100672
SKU79,198,25,57.05703122,31,351.5042193,35.21363372331802,0.98,332.0,62,284.39899597988733
SKU65,457,24,33.69771721,57,555.8591037,47.74934554525329,0.9601999791710057,453.3333333333333,114,458.62043005719636
SKU40,933,20,80.54142417,90,529.808724,60.0,0.8765386471799176,529.3333333333334,180,666.5147275918638
SKU51,154,4,26.70076097,100,694.9823176,63.245553203367585,0.392,514.6666666666666,200,725.566797749979
SKU42,155,27,46.52916761,22,635.6571205,29.664793948382652,1.0184458748504999,414.0,44,219.97311419126765
SKU29,253,5,63.44755919,45,764.9353759,42.42640687119285,0.4382693235899588,187.33333333333334,90,377.19134661794976
SKU37,963,8,23.39984475,25,183.932968,31.622776601683793,0.5543717164502533,457.0,50,239.57525745724075
SKU60,380,27,17.02802792,41,430.169097,40.496913462633174,1.0184458748504999,532.0,82,353.270440007016
SKU82,336,19,17.03493074,42,589.9785556,40.98780306383839,0.8543441929339721,559.6666666666666,84,359.18548842656423
SKU23,391,5,4.324341186,84,196.3294461,57.96550698475775,0.4382693235899588,369.0,168,627.1303619371417
SKU92,276,25,47.71423308,90,230.0927825,60.0,0.98,334.3333333333333,180,667.0320343559642
SKU20,320,12,96.34107244,27,493.8712153,32.863353450309965,0.6789639165669998,329.0,54,254.5843199690575
SKU29,253,5,63.44755919,45,764.9353759,42.42640687119285,0.4382693235899588,283.0,90,377.19134661794976
SKU41,556,19,99.11329162,64,275.5243711,50.59644256269407,0.8543441929339721,376.3333333333333,128,503.1571591646531
SKU98,913,1,19.75460487,53,882.1988635,46.04345773288535,0.196,574.0,106,428.7682059609971
